mmr,result,server,timestamp,top_1,jung_1,mid_1,adc_1,supp_1,top_2,jung_2,mid_2,adc_2,supp_2
Challenger,Defeat,www,2019-06-18,Vayne,Taliyah,Renekton,Draven,Nautilus,Neeko,Olaf,Karma,Jinx,Tahm Kench
Challenger,Victory,www,2019-06-06,Kennen,Elise,Aatrox,Sivir,Sona,Riven,Karthus,Pyke,Lucian,Lux
Challenger,Defeat,www,2019-06-01,Aatrox,Sejuani,Sylas,Sivir,Taric,Camille,Kha'Zix,Ryze,Kai'Sa,Thresh
Challenger,Defeat,www,2019-06-12,Akali,Rek'Sai,Ryze,Sivir,Lux,Camille,Taliyah,Neeko,Lucian,Vel'Koz
Challenger,Defeat,www,2019-06-19,Talon,Gragas,Mordekaiser,Xayah,Pyke,Jax,Olaf,Aatrox,Ezreal,Thresh
Challenger,Defeat,www,2019-06-18,Renekton,Gragas,Jayce,Sivir,Yuumi,Fiora,Lee Sin,Neeko,Sona,Tahm Kench
Challenger,Victory,www,2019-06-18,Vladimir,Xin Zhao,Irelia,Kog'Maw,Lulu,Renekton,Elise,Nocturne,Ezreal,Lux
Challenger,Defeat,www,2019-06-17,Neeko,Lee Sin,Talon,Vayne,Yuumi,Sylas,Rek'Sai,Ryze,Ezreal,Lux
Challenger,Defeat,www,2019-06-03,Irelia,Lee Sin,Akali,Sivir,Braum,Poppy,Kindred,Fizz,Kai'Sa,Nautilus
Challenger,Defeat,www,2019-06-17,Jayce,Kayn,Vladimir,Lucian,Nautilus,Camille,Sylas,Neeko,Ezreal,Karma
Challenger,Defeat,www,2019-06-18,Lucian,Urgot,Akali,Ezreal,Karma,Camille,Nidalee,Irelia,Kalista,Lux
Challenger,Defeat,www,2019-06-06,Akali,Jarvan IV,Kennen,Sivir,Lux,Jax,Sejuani,Irelia,Lucian,Galio
Challenger,Defeat,www,2019-06-01,Pyke,Aatrox,Camille,Viktor,Tahm Kench,Ornn,Sejuani,Irelia,Xayah,Thresh
Challenger,Defeat,www,2019-06-19,Karma,Kayn,Akali,Yasuo,Pantheon,Ryze,Lee Sin,Vladimir,Lucian,Gragas
Challenger,Victory,www,2019-06-18,Mordekaiser,Gragas,Yasuo,Kalista,Pantheon,Neeko,Sejuani,Akali,Kai'Sa,Karma
Challenger,Defeat,www,2019-06-19,Renekton,Sejuani,Ekko,Ezreal,Tahm Kench,Karma,Karthus,Irelia,Kai'Sa,Lux
Challenger,Defeat,www,2019-06-19,Aatrox,Olaf,Vladimir,Draven,Thresh,Irelia,Sejuani,Katarina,Sivir,Janna
Challenger,Defeat,www,2019-06-18,Irelia,Nidalee,Jax,Sivir,Thresh,Sejuani,Rek'Sai,Katarina,Ezreal,Lux
Challenger,Victory,www,2019-06-17,Karma,Rek'Sai,Lux,Ezreal,Gangplank,Akali,Rammus,Talon,Kai'Sa,Thresh
Challenger,Defeat,www,2019-06-03,Olaf,Rek'Sai,Vel'Koz,Kai'Sa,Karma,Jayce,Kindred,Sylas,Sivir,Morgana
Challenger,Defeat,www,2019-06-06,Pantheon,Taliyah,Camille,Orianna,Thresh,Ryze,Kayn,Talon,Ezreal,Yuumi
Challenger,Defeat,www,2019-06-01,Camille,Nidalee,Irelia,Sivir,Lux,Poppy,Kayn,Zoe,Kai'Sa,Nautilus
Challenger,Defeat,www,2019-06-19,Talon,Nidalee,Rengar,Pyke,Ezreal,Mordekaiser,Gragas,Lucian,Yasuo,Lux
Challenger,Victory,www,2019-06-19,Mordekaiser,Kayn,Karma,Lucian,Alistar,Irelia,Xin Zhao,Zoe,Sivir,Thresh
Challenger,Defeat,www,2019-06-18,Neeko,Xin Zhao,Karma,Sivir,Lux,Aatrox,Sylas,Zoe,Pyke,Malzahar
Challenger,Defeat,www,2019-06-19,Olaf,Gragas,Irelia,Kai'Sa,Nautilus,Akali,Rek'Sai,Karma,Kalista,Shen
Challenger,Defeat,www,2019-06-18,Jax,Lee Sin,Katarina,Sivir,Nautilus,Mordekaiser,Xin Zhao,Karma,Ezreal,Lux
Challenger,Defeat,www,2019-06-18,Gangplank,Gragas,Lucian,Kai'Sa,Thresh,Jax,Taliyah,Irelia,Sivir,Karma
Challenger,Victory,www,2019-06-17,Aatrox,Karthus,Katarina,Kai'Sa,Pyke,Camille,Elise,Talon,Ezreal,Karma
Challenger,Victory,www,2019-06-06,Pyke,Rek'Sai,Akali,Jinx,Thresh,Ryze,Kindred,Talon,Ezreal,Fiddlesticks
Challenger,Defeat,www,2019-06-01,Pyke,Taliyah,Akali,Ashe,Karma,Jax,Kayn,Malzahar,Jinx,Lulu
Challenger,Victory,www,2019-06-17,Gangplank,Gragas,Yasuo,Tahm Kench,Sona,Aatrox,Lee Sin,Mordekaiser,Ezreal,Karma
Challenger,Defeat,www,2019-06-19,Jax,Lee Sin,Akali,Kai'Sa,Alistar,Karma,Gragas,Talon,Xayah,Rakan
Challenger,Defeat,www,2019-06-18,Jayce,Olaf,Neeko,Kai'Sa,Nautilus,Rengar,Nidalee,Karma,Sivir,Yuumi
Challenger,Victory,www,2019-06-16,Irelia,Nidalee,Katarina,Lucian,Braum,Aatrox,Graves,Akali,Kai'Sa,Nautilus
Challenger,Defeat,www,2019-06-05,Riven,Elise,Taliyah,Lucian,Braum,Aatrox,Camille,Orianna,Ezreal,Galio
Challenger,Defeat,www,2019-06-18,Neeko,Rek'Sai,Akali,Kai'Sa,Thresh,Renekton,Gragas,Sylas,Sivir,Pyke
Challenger,Defeat,www,2019-05-27,Morgana,Lee Sin,Orianna,Kai'Sa,Thresh,Ryze,Elise,Jayce,Vayne,Lulu
Challenger,Defeat,www,2019-06-18,Aatrox,Xin Zhao,Katarina,Kai'Sa,Yuumi,Kennen,Lee Sin,Jayce,Ezreal,Zilean
Challenger,Victory,www,2019-06-16,Jayce,Rek'Sai,Corki,Ezreal,Pyke,Mordekaiser,Olaf,Camille,Kai'Sa,Yuumi
Challenger,Defeat,www,2019-06-18,Camille,Sejuani,Azir,Irelia,Pyke,Karma,Olaf,Aatrox,Ryze,Yuumi
Challenger,Defeat,www,2019-06-19,Renekton,Taliyah,Talon,Ezreal,Pyke,Tryndamere,Gragas,Camille,Sivir,Karma
Challenger,Defeat,www,2019-06-17,Irelia,Rammus,Katarina,Jinx,Thresh,Karma,Xin Zhao,Veigar,Xayah,Rakan
Challenger,Victory,www,2019-06-16,Akali,Lee Sin,Lissandra,Xayah,Rakan,Aatrox,Gragas,Yasuo,Ezreal,Tahm Kench
Challenger,Defeat,www,2019-06-05,Renekton,Taliyah,Galio,Kai'Sa,Rumble,Camille,Karthus,Anivia,Sivir,Lux
Challenger,Defeat,www,2019-06-18,Pyke,Elise,Orianna,Sivir,Alistar,Kennen,Taliyah,Renekton,Ezreal,Karma
Challenger,Defeat,www,2019-05-27,Irelia,Elise,Jayce,Lucian,Pyke,Aatrox,Lee Sin,Sylas,Kalista,Thresh
Challenger,Defeat,www,2019-06-14,Pyke,Olaf,Sylas,Sivir,Lux,Jayce,Kindred,Vladimir,Vel'Koz,Nautilus
Challenger,Defeat,www,2019-06-16,Renekton,Nidalee,Jax,Sivir,Tahm Kench,Irelia,Sejuani,Ezreal,Vladimir,Karma
Challenger,Defeat,www,2019-06-18,Sylas,Rek'Sai,Neeko,Lucian,Braum,Aatrox,Elise,Karma,Kai'Sa,Sejuani
Challenger,Defeat,www,2019-06-19,Vladimir,Kayn,Irelia,Kai'Sa,Volibear,Jax,Gragas,Pyke,Ezreal,Yuumi
Challenger,Defeat,www,2019-06-17,Neeko,Lee Sin,Katarina,Sivir,Galio,Kennen,Gragas,Talon,Ezreal,Soraka
Challenger,Victory,www,2019-06-16,Gragas,Aatrox,Akali,Yasuo,Zilean,Camille,Rek'Sai,Vladimir,Sivir,Blitzcrank
Challenger,Defeat,www,2019-06-05,Pyke,Taliyah,Pantheon,Ezreal,Galio,Aatrox,Gragas,Rumble,Kai'Sa,Tahm Kench
Challenger,Defeat,www,2019-06-17,Fiora,Rek'Sai,Irelia,Kai'Sa,Rakan,Aatrox,Kayn,Karma,Xayah,Nautilus
Challenger,Defeat,www,2019-05-27,Irelia,Rek'Sai,Zoe,Kai'Sa,Lux,Rengar,Nidalee,Sylas,Sivir,Thresh
Challenger,Defeat,www,2019-06-12,Pyke,Trundle,Yasuo,Kai'Sa,Nautilus,Sylas,Sejuani,Irelia,Xayah,Lux
Challenger,Victory,www,2019-06-16,Fiora,Graves,Twisted Fate,Sona,Tahm Kench,Aatrox,Olaf,Viktor,Kai'Sa,Shen
Challenger,Defeat,www,2019-06-18,Jayce,Lee Sin,Lulu,Tristana,Lux,Irelia,Rek'Sai,Ziggs,Kai'Sa,Karma
Challenger,Defeat,www,2019-06-18,Vladimir,Hecarim,Gangplank,Sivir,Tahm Kench,Jayce,Lee Sin,Galio,Kai'Sa,Alistar
Challenger,Victory,www,2019-06-18,Camille,Gragas,Jax,Sona,Tahm Kench,Twisted Fate,Nidalee,Irelia,Ezreal,Janna
Challenger,Victory,www,2019-06-16,Irelia,Kayn,Taliyah,Caitlyn,Lux,Aatrox,Sejuani,Yasuo,Sivir,Yuumi
Challenger,Victory,www,2019-06-17,Irelia,Sejuani,Aatrox,Xayah,Rakan,Camille,Kayn,LeBlanc,Sivir,Lux
Challenger,Defeat,www,2019-05-27,Ryze,Sejuani,Irelia,Kai'Sa,Galio,Aatrox,Xin Zhao,Orianna,Xayah,Thresh
Challenger,Defeat,www,2019-06-11,Aatrox,Nidalee,Sylas,Kai'Sa,Lux,Irelia,Lee Sin,Vladimir,Jinx,Janna
Challenger,Defeat,www,2019-06-15,Akali,Rek'Sai,Talon,Sivir,Fiddlesticks,Aatrox,Jarvan IV,Orianna,Jinx,Yuumi
Challenger,Victory,www,2019-06-17,Aatrox,Lee Sin,Zilean,Ashe,Gragas,Mordekaiser,Evelynn,Lulu,Ezreal,Pyke
Challenger,Defeat,www,2019-06-18,Tahm Kench,Taliyah,Irelia,Sivir,Bard,Renekton,Elise,Neeko,Caitlyn,Karma
Challenger,Defeat,www,2019-06-17,Camille,Kayn,Azir,Caitlyn,Morgana,Aatrox,Rek'Sai,LeBlanc,Ezreal,Lux
Challenger,Victory,www,2019-06-18,Aatrox,Xin Zhao,Akali,Sona,Tahm Kench,Rumble,Lee Sin,Jayce,Viktor,Nautilus
Challenger,Victory,www,2019-06-16,Aatrox,Olaf,Karma,Sivir,Morgana,Fiora,Kindred,LeBlanc,Alistar,Viktor
Challenger,Defeat,www,2019-05-27,Jax,Lee Sin,Pyke,Tahm Kench,Sona,Aatrox,Jarvan IV,Sylas,Xayah,Thresh
Challenger,Defeat,www,2019-06-11,Renekton,Sejuani,Karma,Kai'Sa,Nautilus,Jax,Lee Sin,Sylas,Caitlyn,Galio
Challenger,Victory,www,2019-06-15,Aatrox,Taliyah,Riven,Ezreal,Lux,Fiora,Gragas,Talon,Jinx,Lulu
Challenger,Victory,www,2019-06-17,Neeko,Jarvan IV,Ryze,Kai'Sa,Tahm Kench,Karma,Lee Sin,Taliyah,Sivir,Lux
Challenger,Defeat,www,2019-06-17,Darius,Karthus,Zoe,Xayah,Camille,Karma,Kayn,Veigar,Lucian,Yuumi
Challenger,Defeat,www,2019-06-18,Renekton,Kindred,Talon,Sivir,Lux,Karma,Master Yi,LeBlanc,Xayah,Yuumi
Challenger,Victory,www,2019-06-17,Irelia,Taliyah,Camille,Sona,Tahm Kench,Jax,Graves,Neeko,Kai'Sa,Xerath
Challenger,Defeat,www,2019-06-15,Mordekaiser,Olaf,Akali,Sivir,Braum,Vayne,Rek'Sai,Camille,Taliyah,Thresh
Challenger,Defeat,www,2019-06-11,Irelia,Kindred,Karma,Jinx,Tahm Kench,Sylas,Gragas,Yasuo,Xayah,Rakan
Challenger,Defeat,www,2019-06-15,Renekton,Nidalee,Lucian,Orianna,Lux,Vladimir,Kayn,Pyke,Sivir,Karma
Challenger,Defeat,www,2019-06-18,Tahm Kench,Lee Sin,Akali,Caitlyn,Lux,Kennen,Aatrox,Yasuo,Kai'Sa,Nautilus
Challenger,Defeat,www,2019-06-18,Neeko,Xin Zhao,Zoe,Jinx,Lux,Irelia,Rek'Sai,Taliyah,Kalista,Thresh
Challenger,Defeat,www,2019-06-15,Aatrox,Lee Sin,Ryze,Miss Fortune,Nautilus,Mordekaiser,Xin Zhao,Karma,Ezreal,Tahm Kench
Challenger,Defeat,www,2019-06-14,Aatrox,Xin Zhao,Akali,Xayah,Morgana,Kennen,Camille,Poppy,Kai'Sa,Nautilus
Challenger,Defeat,www,2019-06-11,Tryndamere,Sejuani,Riven,Ezreal,Janna,Fiora,Karthus,Sylas,Lucian,Pyke
Challenger,Defeat,www,2019-06-15,Fiora,Lee Sin,Yasuo,Xayah,Rakan,Camille,Gragas,Aatrox,Ezreal,Lux
Challenger,Defeat,www,2019-06-18,Jayce,Xin Zhao,Taliyah,Kai'Sa,Pyke,Irelia,Sejuani,Corki,Lucian,Rakan
Challenger,Defeat,www,2019-06-18,Aatrox,Kha'Zix,Rumble,Sivir,Thresh,Talon,Elise,Karthus,Caitlyn,Morgana
Challenger,Defeat,www,2019-06-15,Pyke,Sejuani,Yasuo,Caitlyn,Lux,Mordekaiser,Kayn,Taliyah,Ashe,Yuumi
Challenger,Victory,www,2019-06-18,Riven,Rek'Sai,Yasuo,Xayah,Yuumi,Camille,Sylas,Neeko,Sivir,Rakan
Challenger,Defeat,www,2019-06-11,Gangplank,Lee Sin,Ryze,Lucian,Nautilus,Vladimir,Kindred,LeBlanc,Xayah,Rakan
Challenger,Defeat,www,2019-06-18,Aatrox,Karthus,Vel'Koz,Kai'Sa,Pyke,Jayce,Lee Sin,Zoe,Sivir,Rakan
Challenger,Defeat,www,2019-06-17,Riven,Elise,Akali,Caitlyn,Karma,Jax,Rek'Sai,Camille,Ashe,Lux
Challenger,Defeat,www,2019-06-15,Gangplank,Gragas,Aatrox,Lucian,Leona,Irelia,Rek'Sai,Zoe,Xayah,Rakan
Challenger,Defeat,www,2019-06-17,Neeko,Kayn,LeBlanc,Lucian,Karma,Kennen,Gragas,Yasuo,Xayah,Rakan
Challenger,Defeat,www,2019-06-11,Aatrox,Gragas,Yasuo,Tahm Kench,Sona,Sylas,Kayn,Camille,Draven,Pyke
Challenger,Defeat,www,2019-06-19,Tahm Kench,Gragas,Yasuo,Sivir,Rakan,Camille,Elise,Kennen,Ezreal,Pyke
Challenger,Victory,www,2019-06-16,Camille,Sejuani,Neeko,Caitlyn,Lux,Irelia,Kindred,Karma,Kai'Sa,Yuumi
Challenger,Defeat,www,2019-06-18,Karma,Olaf,Neeko,Sivir,Lulu,Pyke,Karthus,Aatrox,Ezreal,Rakan
Challenger,Defeat,www,2019-06-17,Kennen,Olaf,Camille,Ezreal,Karma,Vladimir,Elise,Jax,Caitlyn,Lux
Challenger,Defeat,www,2019-06-12,Renekton,Olaf,Vladimir,Ezreal,Lux,Viktor,Kindred,Akali,Sivir,Nautilus
Challenger,Victory,www,2019-06-17,Aatrox,Sejuani,Neeko,Ezreal,Yuumi,Fiora,Lee Sin,Rumble,Lucian,Soraka
Challenger,Defeat,www,2019-06-10,Aatrox,Rek'Sai,Zoe,Ezreal,Lux,Sylas,Sejuani,Camille,Neeko,Pyke
Challenger,Defeat,www,2019-06-19,Gangplank,Sejuani,Akali,Sivir,Karma,Irelia,Karthus,Camille,Ezreal,Pyke
Challenger,Defeat,www,2019-06-16,Jayce,Jarvan IV,Karthus,Neeko,Alistar,Tahm Kench,Lee Sin,Zoe,Sivir,Yuumi
Challenger,Defeat,www,2019-06-17,Jayce,Xin Zhao,Fizz,Sivir,Janna,Irelia,Sejuani,Yasuo,Sona,Taric
Challenger,Defeat,www,2019-06-12,Fiora,Evelynn,Akali,Sivir,Tahm Kench,Jax,Taliyah,Irelia,Jinx,Thresh
Challenger,Defeat,www,2019-06-17,Jayce,Kha'Zix,Neeko,Ezreal,Shen,Xin Zhao,Taliyah,Renekton,Tahm Kench,Sona
Challenger,Defeat,www,2019-06-10,Rengar,Olaf,Heimerdinger,Xayah,Rakan,Irelia,Sejuani,Twisted Fate,Lucian,Pyke
Challenger,Defeat,www,2019-06-17,Yasuo,Gragas,Aatrox,Jinx,Braum,Kennen,Elise,Renekton,Sivir,Karma
Challenger,Defeat,www,2019-06-10,Akali,Olaf,Sylas,Sivir,Morgana,Karma,Jarvan IV,Jax,Xayah,Rakan
Challenger,Defeat,www,2019-06-19,Camille,Lee Sin,Mordekaiser,Lucian,Nami,Kennen,Nidalee,Gangplank,Ezreal,Yuumi
Challenger,Defeat,www,2019-06-16,Aatrox,Olaf,Akali,Mordekaiser,Soraka,Camille,Taliyah,Talon,Ezreal,Pyke
Challenger,Defeat,www,2019-06-18,Renekton,Xin Zhao,Mordekaiser,Taliyah,Pantheon,Irelia,Lee Sin,Neeko,Kalista,Karma
Challenger,Defeat,www,2019-06-17,Ryze,Rek'Sai,Karma,Lucian,Pyke,Jayce,Aatrox,Taliyah,Sona,Tahm Kench
Challenger,Defeat,www,2019-06-19,Kayle,Kayn,Ryze,Sivir,Yuumi,Aatrox,Elise,Vladimir,Pyke,Sona
Challenger,Defeat,www,2019-06-17,Aatrox,Taliyah,Yorick,Caitlyn,Morgana,Hecarim,Sylas,Jayce,Kai'Sa,Soraka
Challenger,Defeat,www,2019-06-10,Aatrox,Rek'Sai,Karma,Ezreal,Yuumi,Jayce,Kindred,Sylas,Sivir,Pyke
Challenger,Defeat,www,2019-06-19,Vladimir,Olaf,Jayce,Kalista,Thresh,Akali,Nocturne,Azir,Yasuo,Pyke
Challenger,Defeat,www,2019-06-09,Jayce,Elise,Sylas,Draven,Pyke,Camille,Gragas,Aatrox,Sona,Taric
Challenger,Defeat,www,2019-06-19,Karma,Xin Zhao,Lulu,Xayah,Yuumi,Mordekaiser,Sejuani,Talon,Yasuo,Gragas
Challenger,Defeat,www,2019-06-09,Quinn,Rek'Sai,Lissandra,Neeko,Lux,Irelia,Lee Sin,LeBlanc,Viktor,Tahm Kench
Challenger,Defeat,www,2019-06-09,Poppy,Aatrox,Akali,Jinx,Thresh,Neeko,Xin Zhao,Pyke,Ezreal,Lux
Challenger,Defeat,www,2019-06-18,Irelia,Karthus,Pyke,Kai'Sa,Soraka,Gangplank,Kindred,Akali,Sona,Tahm Kench
Challenger,Defeat,www,2019-06-18,Irelia,Karthus,Riven,Ezreal,Karma,Akali,Kindred,Vladimir,Lucian,Lux
Challenger,Defeat,www,2019-06-18,Ryze,Karthus,Pyke,Sivir,Tahm Kench,Sylas,Kayn,Taliyah,Ezreal,Nautilus
Challenger,Defeat,www,2019-06-17,Karthus,Rek'Sai,Rumble,Lucian,Fiddlesticks,Camille,Elise,Renekton,Sivir,Alistar
Challenger,Defeat,www,2019-06-16,Vladimir,Xin Zhao,Taliyah,Ezreal,Karma,Mordekaiser,Olaf,Katarina,Ashe,Lux
Challenger,Defeat,www,2019-06-19,Kennen,Xin Zhao,Ryze,Sivir,Janna,Karma,Jax,Zoe,Xayah,Lux
Challenger,Defeat,www,2019-06-16,Irelia,Olaf,Neeko,Xayah,Lux,Aatrox,Kha'Zix,Akali,Kai'Sa,Pyke
Challenger,Defeat,www,2019-06-18,Akali,Kayn,Aatrox,Sivir,Karma,Camille,Xin Zhao,Mordekaiser,Yasuo,Yuumi
Challenger,Victory,www,2019-06-18,Camille,Kayn,Vladimir,Sivir,Pyke,Karma,Kai'Sa,Akali,Caitlyn,Lux
Challenger,Victory,www,2019-06-18,Jayce,Sylas,Camille,Ezreal,Karma,Yasuo,Elise,Renekton,Kai'Sa,Lulu
Challenger,Defeat,www,2019-06-18,Mordekaiser,Lee Sin,Katarina,Kai'Sa,Fiddlesticks,Aatrox,Elise,Akali,Sivir,Nautilus
Challenger,Defeat,www,2019-06-18,Aatrox,Xin Zhao,Irelia,Ezreal,Karma,Jax,Rek'Sai,Taliyah,Caitlyn,Lux
Challenger,Victory,www,2019-06-18,Renekton,Xin Zhao,Karma,Caitlyn,Lux,Kennen,Lee Sin,Syndra,Ezreal,Pyke
Challenger,Defeat,www,2019-06-18,Gangplank,Gragas,Yasuo,Ezreal,Lux,Mordekaiser,Xin Zhao,Talon,Xayah,Camille
Challenger,Defeat,www,2019-06-18,Irelia,Lee Sin,Orianna,Xayah,Rakan,Karma,Rek'Sai,Lulu,Sivir,Tahm Kench
Challenger,Victory,www,2019-06-17,Sion,Jarvan IV,Aatrox,Xayah,Rakan,Mordekaiser,Lee Sin,Morgana,Kalista,Thresh
Challenger,Defeat,www,2019-06-14,Fiora,Olaf,Karma,Xayah,Thresh,Corki,Elise,Zed,Pyke,Sona
Challenger,Defeat,www,2019-06-14,Zed,Karthus,Viktor,Fiora,Yuumi,Mordekaiser,Lee Sin,Aatrox,Ashe,Soraka
Challenger,Defeat,www,2019-06-14,Jax,Gragas,Yasuo,Kai'Sa,Nautilus,Sylas,Rek'Sai,Irelia,Jinx,Thresh
Challenger,Defeat,www,2019-06-14,Sylas,Rek'Sai,Katarina,Ezreal,Yuumi,Renekton,Kayn,Pyke,Syndra,Alistar
Challenger,Defeat,www,2019-06-14,Poppy,Sejuani,Irelia,Viktor,Nautilus,Neeko,Olaf,Vladimir,Sivir,Lux
Challenger,Defeat,www,2019-06-14,Aatrox,Olaf,Fizz,Ezreal,Lux,Fiora,Karthus,Syndra,Xayah,Rakan
Challenger,Defeat,www,2019-06-13,Mordekaiser,Elise,Taliyah,Lucian,Lux,Aatrox,Rek'Sai,Akali,Kai'Sa,Yuumi
Challenger,Defeat,www,2019-06-13,Renekton,Sejuani,Aatrox,Kai'Sa,Fiddlesticks,Gangplank,Rek'Sai,Camille,Lucian,Soraka
Challenger,Defeat,www,2019-06-12,Poppy,Lee Sin,Karthus,Lucian,Pyke,Jayce,Olaf,Taliyah,Caitlyn,Lux
Challenger,Defeat,www,2019-06-11,Fiora,Gragas,Camille,Lucian,Lux,Aatrox,Sejuani,Sylas,Sivir,Karma
Challenger,Defeat,www,2019-06-11,Jayce,Gragas,Aatrox,Ezreal,Yuumi,Ryze,Kha'Zix,Sylas,Pyke,Lux
Challenger,Defeat,www,2019-06-02,Vladimir,Kayn,Fiora,Kai'Sa,Nautilus,Camille,Sejuani,Sylas,Caitlyn,Morgana
Challenger,Defeat,www,2019-06-17,Neeko,Elise,Renekton,Caitlyn,Lux,Jayce,Lee Sin,Zoe,Ezreal,Nautilus
Challenger,Defeat,www,2019-06-02,Jax,Olaf,Ryze,Ezreal,Karma,Sylas,Sejuani,Camille,Caitlyn,Lux
Challenger,Defeat,www,2019-06-17,Ryze,Lee Sin,Twisted Fate,Karma,Nami,Poppy,Xin Zhao,Aatrox,Sivir,Zilean
Challenger,Defeat,www,2019-06-02,Jax,Rek'Sai,Ryze,Kai'Sa,Galio,Gangplank,Sejuani,Vladimir,Lucian,Pyke
Challenger,Defeat,www,2019-06-17,Irelia,Olaf,Yorick,Ezreal,Veigar,Camille,Nunu & Willump,Nocturne,Sivir,Karma
Challenger,Defeat,www,2019-05-30,Jayce,Gragas,LeBlanc,Varus,Yuumi,Yorick,Lee Sin,Orianna,Lucian,Pyke
Challenger,Defeat,www,2019-06-17,Poppy,Xin Zhao,Twisted Fate,Sivir,Karma,Neeko,Lee Sin,Aatrox,Ezreal,Fiddlesticks
Challenger,Defeat,www,2019-05-30,Ryze,Taliyah,Sylas,Ezreal,Galio,Aatrox,Sejuani,Varus,Kai'Sa,Alistar
Challenger,Defeat,www,2019-06-17,Vladimir,Olaf,Camille,Ezreal,Zilean,Pyke,Nunu & Willump,Karma,Kennen,Volibear
Challenger,Defeat,www,2019-06-17,Malphite,Nidalee,Neeko,Xayah,Rakan,Jayce,Skarner,Zoe,Sivir,Karma
Challenger,Defeat,www,2019-06-16,Camille,Rek'Sai,Diana,Lucian,Karma,Jax,Lee Sin,Taliyah,Ezreal,Lux
Challenger,Defeat,www,2019-06-15,Fiora,Lee Sin,Kassadin,Syndra,Pyke,Mordekaiser,Kayn,Katarina,Lucian,Lux
Challenger,Defeat,www,2019-06-15,Gangplank,Kai'Sa,Taliyah,Ezreal,Lux,Mordekaiser,Lee Sin,Karma,Sivir,Nami
Challenger,Defeat,www,2019-06-05,Yasuo,Xin Zhao,Vladimir,Sivir,Lux,Neeko,Pantheon,Taliyah,Jinx,Tahm Kench
Challenger,Defeat,www,2019-06-05,Sylas,Lee Sin,Vladimir,Kai'Sa,Lux,Jayce,Kha'Zix,Ryze,Xayah,Yuumi
Challenger,Defeat,www,2019-06-05,Renekton,Lee Sin,Vladimir,Sivir,Pyke,Sylas,Sejuani,Irelia,Ezreal,Lux
Challenger,Defeat,www,2019-06-04,Jax,Olaf,Sylas,Ezreal,Janna,Volibear,Elise,Irelia,Neeko,Pyke
Challenger,Defeat,www,2019-06-04,Ryze,Olaf,Zoe,Kai'Sa,Alistar,Irelia,Karthus,Vladimir,Vayne,Fiddlesticks
Challenger,Defeat,www,2019-06-04,Akali,Lee Sin,Cassiopeia,Xayah,Rakan,Jax,Sejuani,Vladimir,Ezreal,Lux
Challenger,Defeat,www,2019-06-17,Riven,Elise,Zed,Xayah,Pyke,Poppy,Kayn,Neeko,Lucian,Karma
Challenger,Defeat,www,2019-06-17,Irelia,Karthus,Renekton,Ashe,Karma,Poppy,Fiddlesticks,Jayce,Ryze,Pyke
Challenger,Victory,www,2019-06-17,Aatrox,Xin Zhao,Zoe,Viktor,Taric,Gangplank,Sylas,Irelia,Sona,Tahm Kench
Challenger,Defeat,www,2019-06-17,Camille,Sylas,Aatrox,Sona,Tahm Kench,Vladimir,Sejuani,Riven,Ezreal,Yuumi
Challenger,Victory,www,2019-06-17,Aatrox,Rek'Sai,Syndra,Ezreal,Karma,Lucian,Kayn,LeBlanc,Sona,Tahm Kench
Challenger,Defeat,www,2019-06-17,Azir,Kai'Sa,Jax,Xayah,Sona,Aatrox,Elise,Varus,Ashe,Lux
Challenger,Defeat,www,2019-06-17,Camille,Nidalee,Aatrox,Ashe,Lux,Irelia,Lee Sin,Neeko,Lucian,Karma
Challenger,Defeat,www,2019-06-17,Mordekaiser,Lee Sin,Neeko,Kai'Sa,Pyke,Gangplank,Taliyah,Aatrox,Lucian,Karma
Challenger,Defeat,www,2019-06-16,Karma,Olaf,Ahri,Sivir,Rakan,Zed,Nidalee,Camille,Miss Fortune,Nami
Challenger,Defeat,www,2019-06-16,Aatrox,Lee Sin,Zoe,Varus,Pyke,Fiora,Olaf,Taliyah,Ezreal,Lux
Challenger,Victory,www,2019-06-16,Irelia,Rengar,Mordekaiser,Ezreal,Tahm Kench,Camille,Aatrox,Neeko,Sivir,Karma
Challenger,Defeat,www,2019-06-16,Akali,Evelynn,Zed,Sivir,Karma,Camille,Gragas,Neeko,Ezreal,Pyke
Challenger,Defeat,www,2019-06-16,Jayce,Aatrox,Taliyah,Morgana,Pyke,Neeko,Kayn,Irelia,Tahm Kench,Sona
Challenger,Defeat,www,2019-06-11,Aatrox,Taliyah,Jayce,Kai'Sa,Thresh,Rumble,Lee Sin,Sylas,Ezreal,Shen
Challenger,Defeat,www,2019-06-16,Mordekaiser,Sejuani,Irelia,Sivir,Sylas,Zilean,Rammus,Camille,Kai'Sa,Morgana
Challenger,Defeat,www,2019-06-11,Aatrox,Rek'Sai,Akali,Sivir,Lux,Camille,Sejuani,Taliyah,Ezreal,Karma
Challenger,Victory,www,2019-06-18,Camille,Olaf,Taliyah,Kalista,Karma,Akali,Lee Sin,LeBlanc,Ezreal,Lux
Challenger,Defeat,www,2019-06-16,Mordekaiser,Xin Zhao,Annie,Irelia,Karma,Kassadin,Sejuani,Cassiopeia,Caitlyn,Lux
Challenger,Victory,www,2019-06-18,Sylas,Graves,Karma,Sivir,Yuumi,Renekton,Sejuani,Talon,Neeko,Alistar
